Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSMUSG00000105252,ENSMUST00000196718,37895947,37897214
ENSMUSG00000015522,ENSMUST00000147765,95341699,95404551
ENSMUSG00000015522,ENSMUST00000102749,95341699,95404551
ENSMUSG00000015522,ENSMUST00000107161,95341699,95404551
ENSMUSG00000015522,ENSMUST00000107160,95341699,95404551
ENSMUSG00000015522,ENSMUST00000149051,95341699,95404551
ENSMUSG00000015522,ENSMUST00000156653,95341699,95404551
ENSMUSG00000015522,ENSMUST00000140060,95341699,95404551
ENSMUSG00000015522,ENSMUST00000136413,95341699,95404551
ENSMUSG00000015522,ENSMUST00000147094,95341699,95404551
ENSMUSG00000015522,ENSMUST00000090804,95341699,95404551
ENSMUSG00000015522,ENSMUST00000015666,95341699,95404551
ENSMUSG00000106461,ENSMUST00000196893,37952962,38046877
ENSMUSG00000087457,ENSMUST00000133080,38013761,38014236
ENSMUSG00000105099,ENSMUST00000198065,38036941,38037499
ENSMUSG00000118777,ENSMUST00000104540,38049254,38049384
ENSMUSG00000105219,ENSMUST00000199198,38148778,38184340
ENSMUSG00000105359,ENSMUST00000071237,38161592,38162071
ENSMUSG00000106002,ENSMUST00000197658,38257300,38262268
ENSMUSG00000105395,ENSMUST00000197821,95368502,95368853
ENSMUSG00000105943,ENSMUST00000198365,38277600,38277942
ENSMUSG00000092986,ENSMUST00000175245,38321985,38322233
ENSMUSG00000106008,ENSMUST00000196616,38423547,38427785
ENSMUSG00000106485,ENSMUST00000200199,38473120,38474300
ENSMUSG00000028111,ENSMUST00000015664,95406567,95416673
ENSMUSG00000105516,ENSMUST00000199408,38480701,38498023
ENSMUSG00000105516,ENSMUST00000198401,38480701,38498023
ENSMUSG00000105516,ENSMUST00000196546,38480701,38498023
ENSMUSG00000028082,ENSMUST00000238443,85878416,86037833
ENSMUSG00000028082,ENSMUST00000238331,85878416,86037833
ENSMUSG00000028082,ENSMUST00000238222,85878416,86037833
ENSMUSG00000028082,ENSMUST00000238545,85878416,86037833
ENSMUSG00000028082,ENSMUST00000182666,85878416,86037833
ENSMUSG00000028082,ENSMUST00000238606,85878416,86037833
ENSMUSG00000028082,ENSMUST00000183202,85878416,86037833
ENSMUSG00000028082,ENSMUST00000107664,85878416,86037833
ENSMUSG00000106201,ENSMUST00000196104,38493111,38493942
ENSMUSG00000049013,ENSMUST00000061343,85901117,85909798
ENSMUSG00000065847,ENSMUST00000083913,86007841,86007962
ENSMUSG00000038642,ENSMUST00000015667,95434097,95463714
ENSMUSG00000038642,ENSMUST00000116304,95434097,95463714
ENSMUSG00000044864,ENSMUST00000120875,38503408,38538993
ENSMUSG00000044864,ENSMUST00000156038,38503408,38538993
ENSMUSG00000044864,ENSMUST00000127837,38503408,38538993
ENSMUSG00000044864,ENSMUST00000094300,38503408,38538993
ENSMUSG00000083822,ENSMUST00000121058,95437729,95438285
ENSMUSG00002076557,ENSMUST00020183664,38612258,38612363
ENSMUSG00000105360,ENSMUST00000198301,38612286,38612817
ENSMUSG00000106168,ENSMUST00000200416,38668396,38669707
ENSMUSG00000086181,ENSMUST00000153659,38928719,38942408
ENSMUSG00000028081,ENSMUST00000029722,86045247,86050009
ENSMUSG00000064984,ENSMUST00000083050,86046098,86046165
ENSMUSG00000064390,ENSMUST00000082456,86047925,86047995
ENSMUSG00000103408,ENSMUST00000193964,86050064,86052852
ENSMUSG00000102218,ENSMUST00000193167,86052244,86052676
ENSMUSG00000089394,ENSMUST00000158769,86098723,86098833
ENSMUSG00000046743,ENSMUST00000061260,38941089,39066134
ENSMUSG00000046743,ENSMUST00000129182,38941089,39066134
ENSMUSG00000105910,ENSMUST00000196190,39062751,39063830
ENSMUSG00000104792,ENSMUST00000197236,39182682,39183054
ENSMUSG00000107333,ENSMUST00000202346,39271710,39271995
ENSMUSG00000050533,ENSMUST00000056409,39412455,39413052
ENSMUSG00000118708,ENSMUST00000083302,39690113,39690231
ENSMUSG00000106786,ENSMUST00000201317,39690208,39692926
ENSMUSG00000065945,ENSMUST00000084011,39720437,39720596
ENSMUSG00000119128,ENSMUST00000158895,39853781,39853865
ENSMUSG00000106846,ENSMUST00000202357,39874630,39874909
ENSMUSG00000106948,ENSMUST00000202316,39877726,39881560
ENSMUSG00000037884,ENSMUST00000035860,40559016,40577061
ENSMUSG00000037884,ENSMUST00000202778,40559016,40577061
ENSMUSG00002075027,ENSMUST00020181997,40572967,40573040
ENSMUSG00000028180,ENSMUST00000106058,157239797,157254047
ENSMUSG00000028180,ENSMUST00000184802,157239797,157254047
ENSMUSG00000028180,ENSMUST00000198915,157239797,157254047
ENSMUSG00000028180,ENSMUST00000106057,157239797,157254047
ENSMUSG00000028180,ENSMUST00000152882,157239797,157254047
ENSMUSG00000028180,ENSMUST00000196900,157239797,157254047
ENSMUSG00000028180,ENSMUST00000106063,157239797,157254047
ENSMUSG00000028180,ENSMUST00000029831,157239797,157254047
ENSMUSG00000065431,ENSMUST00000083497,157249916,157249986
ENSMUSG00000040016,ENSMUST00000041175,157272529,157351525
ENSMUSG00000040016,ENSMUST00000196682,157272529,157351525
ENSMUSG00000040016,ENSMUST00000173533,157272529,157351525
ENSMUSG00000106632,ENSMUST00000199819,157426041,157432045
ENSMUSG00000060798,ENSMUST00000061590,40585435,40659204
ENSMUSG00000060798,ENSMUST00000091186,40585435,40659204
ENSMUSG00000060798,ENSMUST00000204176,40585435,40659204
ENSMUSG00000106419,ENSMUST00000198658,157522357,157523432
ENSMUSG00000104862,ENSMUST00000200636,157594102,157594511
ENSMUSG00000089932,ENSMUST00000161930,40613297,40613596
ENSMUSG00000069041,ENSMUST00000091184,40663285,40680527
ENSMUSG00000028109,ENSMUST00000090797,95466988,95494982
ENSMUSG00000028109,ENSMUST00000171191,95466988,95494982
ENSMUSG00000028109,ENSMUST00000029754,95466988,95494982
ENSMUSG00000028109,ENSMUST00000107154,95466988,95494982
ENSMUSG00000028179,ENSMUST00000118539,157599885,157630714
ENSMUSG00000028179,ENSMUST00000129805,157599885,157630714
ENSMUSG00000028179,ENSMUST00000198009,157599885,157630714
ENSMUSG00000028179,ENSMUST00000125028,157599885,157630714
ENSMUSG00000104528,ENSMUST00000196744,157600598,157602828
ENSMUSG00000028177,ENSMUST00000198623,157630857,157643992
ENSMUSG00000028177,ENSMUST00000148898,157630857,157643992
ENSMUSG00000028177,ENSMUST00000196971,157630857,157643992
ENSMUSG00000028177,ENSMUST00000029827,157630857,157643992
ENSMUSG00000039988,ENSMUST00000199727,157652876,157713671
ENSMUSG00000039988,ENSMUST00000040787,157652876,157713671
ENSMUSG00000039988,ENSMUST00000197872,157652876,157713671
ENSMUSG00000039988,ENSMUST00000200516,157652876,157713671
ENSMUSG00000039988,ENSMUST00000198736,157652876,157713671
ENSMUSG00000039988,ENSMUST00000199008,157652876,157713671
ENSMUSG00000039988,ENSMUST00000196480,157652876,157713671
ENSMUSG00000039988,ENSMUST00000199757,157652876,157713671
ENSMUSG00000039988,ENSMUST00000199574,157652876,157713671
ENSMUSG00000039988,ENSMUST00000164582,157652876,157713671
ENSMUSG00000046519,ENSMUST00000177390,95496245,95526558
ENSMUSG00000046519,ENSMUST00000176674,95496245,95526558
ENSMUSG00000046519,ENSMUST00000177389,95496245,95526558
ENSMUSG00000046519,ENSMUST00000176755,95496245,95526558
ENSMUSG00000046519,ENSMUST00000176541,95496245,95526558
ENSMUSG00000046519,ENSMUST00000177399,95496245,95526558
ENSMUSG00000046519,ENSMUST00000060323,95496245,95526558
ENSMUSG00000046519,ENSMUST00000098861,95496245,95526558
ENSMUSG00000105460,ENSMUST00000198013,95496282,95497885
ENSMUSG00000060438,ENSMUST00000074353,95529589,95530083
ENSMUSG00000105643,ENSMUST00000199446,157685885,157689291
ENSMUSG00000038619,ENSMUST00000199421,95532304,95539413
ENSMUSG00000038619,ENSMUST00000058230,95532304,95539413
ENSMUSG00000038619,ENSMUST00000037983,95532304,95539413
ENSMUSG00000038619,ENSMUST00000197050,95532304,95539413
ENSMUSG00000106383,ENSMUST00000200640,95546615,95548356
ENSMUSG00000038612,ENSMUST00000037947,95566099,95570487
ENSMUSG00000038612,ENSMUST00000178686,95566099,95570487
ENSMUSG00000015850,ENSMUST00000117782,95583511,95595228
ENSMUSG00000015850,ENSMUST00000015994,95583511,95595228
ENSMUSG00000015850,ENSMUST00000151054,95583511,95595228
ENSMUSG00000015850,ENSMUST00000124410,95583511,95595228
ENSMUSG00000015850,ENSMUST00000148854,95583511,95595228
ENSMUSG00000025757,ENSMUST00000203353,40699814,40750538
ENSMUSG00000025757,ENSMUST00000204702,40699814,40750538
ENSMUSG00000025757,ENSMUST00000203496,40699814,40750538
ENSMUSG00000025757,ENSMUST00000203267,40699814,40750538
ENSMUSG00000025757,ENSMUST00000108086,40699814,40750538
ENSMUSG00000025757,ENSMUST00000203425,40699814,40750538
ENSMUSG00000025757,ENSMUST00000204174,40699814,40750538
ENSMUSG00000028108,ENSMUST00000117507,95641459,95646881
ENSMUSG00000028108,ENSMUST00000029753,95641459,95646881
ENSMUSG00000028108,ENSMUST00000144958,95641459,95646881
ENSMUSG00000028108,ENSMUST00000123143,95641459,95646881
ENSMUSG00000028108,ENSMUST00000131376,95641459,95646881
ENSMUSG00000028108,ENSMUST00000128885,95641459,95646881
ENSMUSG00000028108,ENSMUST00000153026,95641459,95646881
ENSMUSG00000028108,ENSMUST00000137912,95641459,95646881
ENSMUSG00000028108,ENSMUST00000155815,95641459,95646881
ENSMUSG00000028108,ENSMUST00000147217,95641459,95646881
ENSMUSG00000055436,ENSMUST00000121326,157716110,157742276
ENSMUSG00000055436,ENSMUST00000152274,157716110,157742276
ENSMUSG00000055436,ENSMUST00000072875,157716110,157742276
ENSMUSG00000055436,ENSMUST00000127778,157716110,157742276
ENSMUSG00000055436,ENSMUST00000069025,157716110,157742276
ENSMUSG00000055436,ENSMUST00000145267,157716110,157742276
ENSMUSG00000055436,ENSMUST00000156303,157716110,157742276
ENSMUSG00000055436,ENSMUST00000198705,157716110,157742276
ENSMUSG00000055436,ENSMUST00000199520,157716110,157742276
ENSMUSG00000055436,ENSMUST00000126377,157716110,157742276
ENSMUSG00000055436,ENSMUST00000126716,157716110,157742276
ENSMUSG00000055436,ENSMUST00000137444,157716110,157742276
ENSMUSG00000055436,ENSMUST00000140491,157716110,157742276
ENSMUSG00000055436,ENSMUST00000147304,157716110,157742276
ENSMUSG00000055436,ENSMUST00000089922,157716110,157742276
ENSMUSG00000055436,ENSMUST00000133090,157716110,157742276
ENSMUSG00000055436,ENSMUST00000196034,157716110,157742276
ENSMUSG00000055436,ENSMUST00000199742,157716110,157742276
ENSMUSG00000055436,ENSMUST00000197292,157716110,157742276
ENSMUSG00000098737,ENSMUST00000183853,95642223,95642285
ENSMUSG00000105201,ENSMUST00000198192,157739577,157742046
ENSMUSG00000028080,ENSMUST00000192145,86131987,86689999
ENSMUSG00000028080,ENSMUST00000194759,86131987,86689999
ENSMUSG00000028080,ENSMUST00000107635,86131987,86689999
ENSMUSG00000028080,ENSMUST00000212390,86131987,86689999
ENSMUSG00000028080,ENSMUST00000195966,86131987,86689999
ENSMUSG00000028080,ENSMUST00000194674,86131987,86689999
ENSMUSG00000028080,ENSMUST00000195398,86131987,86689999
ENSMUSG00000028080,ENSMUST00000195524,86131987,86689999
ENSMUSG00000103759,ENSMUST00000193963,86170549,86170882
ENSMUSG00000077744,ENSMUST00000104556,86182539,86182669
ENSMUSG00000065764,ENSMUST00000083830,86271764,86271932
ENSMUSG00000064867,ENSMUST00000082933,86291554,86291660
ENSMUSG00000057777,ENSMUST00000191695,86452888,86455936
ENSMUSG00000057777,ENSMUST00000077524,86452888,86455936
ENSMUSG00000025758,ENSMUST00000026858,40754454,40771318
ENSMUSG00000025758,ENSMUST00000204594,40754454,40771318
ENSMUSG00000025758,ENSMUST00000204289,40754454,40771318
ENSMUSG00000025758,ENSMUST00000203895,40754454,40771318
ENSMUSG00000025758,ENSMUST00000203320,40754454,40771318
ENSMUSG00000025758,ENSMUST00000203295,40754454,40771318
ENSMUSG00000025758,ENSMUST00000167556,40754454,40771318
ENSMUSG00000025758,ENSMUST00000204473,40754454,40771318
ENSMUSG00000025758,ENSMUST00000205046,40754454,40771318
ENSMUSG00000025758,ENSMUST00000204032,40754454,40771318
ENSMUSG00000094392,ENSMUST00000119949,86579340,86579475
ENSMUSG00000104108,ENSMUST00000194490,86675378,86685960
ENSMUSG00000063052,ENSMUST00000072080,157742299,157774124
ENSMUSG00000063052,ENSMUST00000156597,157742299,157774124
ENSMUSG00000063052,ENSMUST00000150525,157742299,157774124
ENSMUSG00000063052,ENSMUST00000131518,157742299,157774124
ENSMUSG00000063052,ENSMUST00000200540,157742299,157774124
ENSMUSG00000063052,ENSMUST00000123028,157742299,157774124
ENSMUSG00000063052,ENSMUST00000132530,157742299,157774124
ENSMUSG00000063052,ENSMUST00000199290,157742299,157774124
ENSMUSG00000104597,ENSMUST00000200255,157772823,157781749
ENSMUSG00000025759,ENSMUST00000026859,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204054,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204399,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204454,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204907,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204017,40772538,40801321
ENSMUSG00000025759,ENSMUST00000204374,40772538,40801321
ENSMUSG00000107741,ENSMUST00000203124,40801255,40829823
ENSMUSG00000107741,ENSMUST00000203919,40801255,40829823
ENSMUSG00000107741,ENSMUST00000203750,40801255,40829823
ENSMUSG00000107741,ENSMUST00000203535,40801255,40829823
ENSMUSG00000053819,ENSMUST00000143383,126389951,126639975
ENSMUSG00000053819,ENSMUST00000106402,126389951,126639975
ENSMUSG00000053819,ENSMUST00000106399,126389951,126639975
ENSMUSG00000053819,ENSMUST00000066466,126389951,126639975
ENSMUSG00000053819,ENSMUST00000163226,126389951,126639975
ENSMUSG00000053819,ENSMUST00000199300,126389951,126639975
ENSMUSG00000053819,ENSMUST00000149311,126389951,126639975
ENSMUSG00000053819,ENSMUST00000134466,126389951,126639975
ENSMUSG00000053819,ENSMUST00000169051,126389951,126639975
ENSMUSG00000053819,ENSMUST00000145454,126389951,126639975
ENSMUSG00000053819,ENSMUST00000131869,126389951,126639975
ENSMUSG00000053819,ENSMUST00000106400,126389951,126639975
ENSMUSG00000053819,ENSMUST00000200171,126389951,126639975
ENSMUSG00000053819,ENSMUST00000171289,126389951,126639975
ENSMUSG00000053819,ENSMUST00000131156,126389951,126639975
ENSMUSG00000053819,ENSMUST00000129293,126389951,126639975
ENSMUSG00000053819,ENSMUST00000106401,126389951,126639975
ENSMUSG00000053819,ENSMUST00000134987,126389951,126639975
ENSMUSG00000053819,ENSMUST00000171950,126389951,126639975
ENSMUSG00000053819,ENSMUST00000147043,126389951,126639975
ENSMUSG00000053819,ENSMUST00000197660,126389951,126639975
ENSMUSG00000053819,ENSMUST00000198487,126389951,126639975
ENSMUSG00000053819,ENSMUST00000167985,126389951,126639975
ENSMUSG00000053819,ENSMUST00000167417,126389951,126639975
ENSMUSG00000053819,ENSMUST00000066452,126389951,126639975
ENSMUSG00000053819,ENSMUST00000200010,126389951,126639975
ENSMUSG00000053819,ENSMUST00000170149,126389951,126639975
ENSMUSG00000053819,ENSMUST00000198637,126389951,126639975
ENSMUSG00000106475,ENSMUST00000197897,126393678,126398110
ENSMUSG00000104571,ENSMUST00000195993,126419529,126422406
ENSMUSG00000105586,ENSMUST00000199979,126438110,126441675
ENSMUSG00000105774,ENSMUST00000197702,126451371,126452972
ENSMUSG00000104906,ENSMUST00000199015,126456028,126456675
ENSMUSG00000086679,ENSMUST00000132762,126460978,126462693
ENSMUSG00000105378,ENSMUST00000199936,126531146,126534728
ENSMUSG00000105553,ENSMUST00000196636,126539782,126541613
ENSMUSG00000028107,ENSMUST00000199869,95647288,95667518
ENSMUSG00000028107,ENSMUST00000196077,95647288,95667518
ENSMUSG00000028107,ENSMUST00000199464,95647288,95667518
ENSMUSG00000028107,ENSMUST00000074339,95647288,95667518
ENSMUSG00000028107,ENSMUST00000163530,95647288,95667518
ENSMUSG00000028107,ENSMUST00000029752,95647288,95667518
ENSMUSG00000028107,ENSMUST00000200376,95647288,95667518
ENSMUSG00000028107,ENSMUST00000098857,95647288,95667518
ENSMUSG00000028107,ENSMUST00000197389,95647288,95667518
ENSMUSG00000028107,ENSMUST00000195929,95647288,95667518
ENSMUSG00000028107,ENSMUST00000198289,95647288,95667518
ENSMUSG00000028107,ENSMUST00000199570,95647288,95667518
ENSMUSG00000028107,ENSMUST00000198007,95647288,95667518
ENSMUSG00000028107,ENSMUST00000196868,95647288,95667518
ENSMUSG00000028107,ENSMUST00000197895,95647288,95667518
ENSMUSG00000028107,ENSMUST00000196475,95647288,95667518
ENSMUSG00000028107,ENSMUST00000198194,95647288,95667518
ENSMUSG00000028107,ENSMUST00000197720,95647288,95667518
ENSMUSG00000028107,ENSMUST00000197501,95647288,95667518
ENSMUSG00000028176,ENSMUST00000200196,157788528,158267858
ENSMUSG00000028176,ENSMUST00000200137,157788528,158267858
ENSMUSG00000028176,ENSMUST00000199890,157788528,158267858
ENSMUSG00000028176,ENSMUST00000238317,157788528,158267858
ENSMUSG00000028176,ENSMUST00000197866,157788528,158267858
ENSMUSG00000028176,ENSMUST00000198284,157788528,158267858
ENSMUSG00000028176,ENSMUST00000106044,157788528,158267858
ENSMUSG00000106043,ENSMUST00000198578,157885873,157887244
ENSMUSG00000104647,ENSMUST00000199292,157912506,157914215
ENSMUSG00000106448,ENSMUST00000196431,158000051,158004389
ENSMUSG00000037818,ENSMUST00000159774,40801405,40892573
ENSMUSG00000037818,ENSMUST00000203472,40801405,40892573
ENSMUSG00000037818,ENSMUST00000204496,40801405,40892573
ENSMUSG00000037818,ENSMUST00000203214,40801405,40892573
ENSMUSG00000037818,ENSMUST00000203650,40801405,40892573
ENSMUSG00000037818,ENSMUST00000205065,40801405,40892573
ENSMUSG00000037818,ENSMUST00000203892,40801405,40892573
ENSMUSG00000037818,ENSMUST00000204797,40801405,40892573
ENSMUSG00000037818,ENSMUST00000204464,40801405,40892573
ENSMUSG00000037818,ENSMUST00000108077,40801405,40892573
ENSMUSG00000037818,ENSMUST00000108078,40801405,40892573
ENSMUSG00000105683,ENSMUST00000200331,158194628,158195658
ENSMUSG00000097966,ENSMUST00000183173,158666083,158667079
ENSMUSG00000106053,ENSMUST00000197341,158782001,159013718
ENSMUSG00000074620,ENSMUST00000181171,40809111,40809558
ENSMUSG00000107524,ENSMUST00000203819,40818383,40819488
ENSMUSG00000104864,ENSMUST00000197367,159197055,159197276
ENSMUSG00000107892,ENSMUST00000203899,40831412,40831682
ENSMUSG00000097583,ENSMUST00000181813,40840332,40848628
ENSMUSG00000097583,ENSMUST00000203407,40840332,40848628
ENSMUSG00000074619,ENSMUST00000099123,40854631,40856978
ENSMUSG00000028106,ENSMUST00000200164,95667653,95726175
ENSMUSG00000028106,ENSMUST00000090791,95667653,95726175
ENSMUSG00000028106,ENSMUST00000198740,95667653,95726175
ENSMUSG00000028106,ENSMUST00000197449,95667653,95726175
ENSMUSG00000028106,ENSMUST00000200428,95667653,95726175
ENSMUSG00000028106,ENSMUST00000198741,95667653,95726175
ENSMUSG00000104967,ENSMUST00000199308,95688036,95688182
ENSMUSG00000089493,ENSMUST00000158868,95704011,95704196
ENSMUSG00000105093,ENSMUST00000198305,95712167,95713061
ENSMUSG00000025762,ENSMUST00000048490,40904263,40994669
ENSMUSG00000025762,ENSMUST00000191872,40904263,40994669
ENSMUSG00000025762,ENSMUST00000200432,40904263,40994669
ENSMUSG00000025762,ENSMUST00000197092,40904263,40994669
ENSMUSG00000025762,ENSMUST00000191998,40904263,40994669
ENSMUSG00000025762,ENSMUST00000191882,40904263,40994669
ENSMUSG00000025762,ENSMUST00000065411,40904263,40994669
ENSMUSG00000025762,ENSMUST00000192456,40904263,40994669
ENSMUSG00000025762,ENSMUST00000197214,40904263,40994669
ENSMUSG00000025762,ENSMUST00000194006,40904263,40994669
ENSMUSG00000025762,ENSMUST00000199797,40904263,40994669
ENSMUSG00000025762,ENSMUST00000191805,40904263,40994669
ENSMUSG00000025762,ENSMUST00000026862,40904263,40994669
ENSMUSG00000025762,ENSMUST00000099121,40904263,40994669
ENSMUSG00000028175,ENSMUST00000120272,159201070,159235592
ENSMUSG00000028175,ENSMUST00000029825,159201070,159235592
ENSMUSG00000028175,ENSMUST00000106041,159201070,159235592
ENSMUSG00000064927,ENSMUST00000082993,40947128,40947285
ENSMUSG00000105517,ENSMUST00000198804,40956869,40960524
ENSMUSG00000105674,ENSMUST00000197263,40959950,40960872
ENSMUSG00000049940,ENSMUST00000058578,41020761,41037481
ENSMUSG00000049940,ENSMUST00000124636,41020761,41037481
ENSMUSG00000105258,ENSMUST00000197878,41117483,41127098
ENSMUSG00000106000,ENSMUST00000197066,41240496,41245025
ENSMUSG00000105297,ENSMUST00000196973,41308582,41348024
ENSMUSG00000105297,ENSMUST00000196142,41308582,41348024
ENSMUSG00000089350,ENSMUST00000158725,41395778,41395902
ENSMUSG00000105260,ENSMUST00000196337,41432012,41436826
ENSMUSG00000105260,ENSMUST00000196123,41432012,41436826
ENSMUSG00000097639,ENSMUST00000198593,41438459,41447627
ENSMUSG00000097639,ENSMUST00000199155,41438459,41447627
ENSMUSG00000097639,ENSMUST00000181833,41438459,41447627
ENSMUSG00000104616,ENSMUST00000196501,41440168,41440630
ENSMUSG00000106223,ENSMUST00000198272,41475682,41482909
ENSMUSG00000106223,ENSMUST00000199633,41475682,41482909
ENSMUSG00000106223,ENSMUST00000197509,41475682,41482909
ENSMUSG00000015748,ENSMUST00000015892,95737436,95763197
ENSMUSG00000015748,ENSMUST00000159901,95737436,95763197
ENSMUSG00000015748,ENSMUST00000160155,95737436,95763197
ENSMUSG00000015748,ENSMUST00000163059,95737436,95763197
ENSMUSG00000015748,ENSMUST00000161476,95737436,95763197
ENSMUSG00000015748,ENSMUST00000161482,95737436,95763197
ENSMUSG00000015748,ENSMUST00000161420,95737436,95763197
ENSMUSG00000015748,ENSMUST00000160109,95737436,95763197
ENSMUSG00000015748,ENSMUST00000161073,95737436,95763197
ENSMUSG00000097189,ENSMUST00000180383,95763278,95768797
ENSMUSG00000054312,ENSMUST00000067298,95769946,95778831
ENSMUSG00000054312,ENSMUST00000132515,95769946,95778831
ENSMUSG00000054312,ENSMUST00000142437,95769946,95778831
ENSMUSG00000054312,ENSMUST00000072587,95769946,95778831
ENSMUSG00000080727,ENSMUST00000142433,95778834,95796405
ENSMUSG00000080727,ENSMUST00000120398,95778834,95796405
ENSMUSG00000080727,ENSMUST00000143306,95778834,95796405
ENSMUSG00000028174,ENSMUST00000196999,159304812,159330958
ENSMUSG00000028174,ENSMUST00000197771,159304812,159330958
ENSMUSG00000028174,ENSMUST00000029824,159304812,159330958
ENSMUSG00000038550,ENSMUST00000159739,95785815,95789563
ENSMUSG00000038550,ENSMUST00000036418,95785815,95789563
ENSMUSG00000038550,ENSMUST00000161866,95785815,95789563
ENSMUSG00000038550,ENSMUST00000161867,95785815,95789563
ENSMUSG00000038550,ENSMUST00000159863,95785815,95789563
ENSMUSG00000038550,ENSMUST00000161994,95785815,95789563
ENSMUSG00000028078,ENSMUST00000191752,86693458,86828159
ENSMUSG00000028078,ENSMUST00000192773,86693458,86828159
ENSMUSG00000028078,ENSMUST00000029719,86693458,86828159
ENSMUSG00000028078,ENSMUST00000195561,86693458,86828159
ENSMUSG00000028078,ENSMUST00000193632,86693458,86828159
ENSMUSG00000028078,ENSMUST00000192260,86693458,86828159
ENSMUSG00000028078,ENSMUST00000193400,86693458,86828159
ENSMUSG00000028078,ENSMUST00000193769,86693458,86828159
ENSMUSG00000028078,ENSMUST00000194452,86693458,86828159
ENSMUSG00000104074,ENSMUST00000195159,86771799,86772627
ENSMUSG00000064872,ENSMUST00000082938,86838050,86838209
ENSMUSG00000103650,ENSMUST00000194284,86840675,86840970
ENSMUSG00000038543,ENSMUST00000090476,95791266,95799317
ENSMUSG00000038543,ENSMUST00000036360,95791266,95799317
ENSMUSG00000038543,ENSMUST00000145949,95791266,95799317
ENSMUSG00000038543,ENSMUST00000133611,95791266,95799317
ENSMUSG00000038543,ENSMUST00000171519,95791266,95799317
ENSMUSG00000015750,ENSMUST00000015894,95801281,95805600
ENSMUSG00000015750,ENSMUST00000197081,95801281,95805600
ENSMUSG00000015750,ENSMUST00000056710,95801281,95805600
ENSMUSG00000015750,ENSMUST00000197232,95801281,95805600
ENSMUSG00000028173,ENSMUST00000068952,159545309,159644300
ENSMUSG00000028173,ENSMUST00000198878,159545309,159644300
ENSMUSG00000028173,ENSMUST00000200571,159545309,159644300
ENSMUSG00000028173,ENSMUST00000197328,159545309,159644300
ENSMUSG00000028173,ENSMUST00000200191,159545309,159644300
ENSMUSG00000028173,ENSMUST00000196276,159545309,159644300
ENSMUSG00000028173,ENSMUST00000196782,159545309,159644300
ENSMUSG00000105990,ENSMUST00000199465,159581483,159583853
ENSMUSG00000075903,ENSMUST00000101953,159621892,159621998
ENSMUSG00000038526,ENSMUST00000036181,95805080,95812003
ENSMUSG00000038526,ENSMUST00000147962,95805080,95812003
ENSMUSG00000038526,ENSMUST00000149202,95805080,95812003
ENSMUSG00000038526,ENSMUST00000126722,95805080,95812003
ENSMUSG00000025764,ENSMUST00000026865,41510166,41571299
ENSMUSG00000025764,ENSMUST00000194181,41510166,41571299
ENSMUSG00000025764,ENSMUST00000195846,41510166,41571299
ENSMUSG00000025764,ENSMUST00000163764,41510166,41571299
ENSMUSG00000025764,ENSMUST00000193080,41510166,41571299
ENSMUSG00000025764,ENSMUST00000170711,41510166,41571299
ENSMUSG00000025764,ENSMUST00000168086,41510166,41571299
ENSMUSG00000025764,ENSMUST00000194348,41510166,41571299
ENSMUSG00000025764,ENSMUST00000191952,41510166,41571299
ENSMUSG00000025764,ENSMUST00000195200,41510166,41571299
ENSMUSG00000025764,ENSMUST00000195322,41510166,41571299
ENSMUSG00000025764,ENSMUST00000191921,41510166,41571299
ENSMUSG00000025764,ENSMUST00000192451,41510166,41571299
ENSMUSG00000025764,ENSMUST00000192300,41510166,41571299
ENSMUSG00000103843,ENSMUST00000192060,41516714,41518133
ENSMUSG00000041750,ENSMUST00000194208,86893858,86897087
ENSMUSG00000041750,ENSMUST00000192481,86893858,86897087
ENSMUSG00000041750,ENSMUST00000041920,86893858,86897087
ENSMUSG00000028076,ENSMUST00000107620,86903141,86906748
ENSMUSG00000028076,ENSMUST00000063869,86903141,86906748
ENSMUSG00000028076,ENSMUST00000029717,86903141,86906748
ENSMUSG00000028076,ENSMUST00000132131,86903141,86906748
ENSMUSG00000028076,ENSMUST00000142793,86903141,86906748
ENSMUSG00000104265,ENSMUST00000195222,86930244,86931190
ENSMUSG00000103913,ENSMUST00000192907,86961666,86962194
ENSMUSG00000102394,ENSMUST00000195467,86967432,86967740
ENSMUSG00000077672,ENSMUST00000104484,86974200,86974331
ENSMUSG00000032826,ENSMUST00000044443,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182588,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182078,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182064,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182571,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182118,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182212,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182271,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182062,126715261,127292999
ENSMUSG00000032826,ENSMUST00000182025,126715261,127292999
ENSMUSG00000032826,ENSMUST00000183075,126715261,127292999
