Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSG00000240476,ENST00000473756,98981058,98983096
ENSG00000241218,ENST00000464192,107327830,107329197
ENSG00000242365,ENST00000468361,88601061,88601402
ENSG00000286447,ENST00000662485,96810838,96814407
ENSG00000286447,ENST00000657027,96810838,96814407
ENSG00000286447,ENST00000671120,96810838,96814407
ENSG00000241622,ENST00000474487,75658534,75659014
ENSG00000242586,ENST00000498629,80442081,80442305
ENSG00000243089,ENST00000484675,99507187,99529985
ENSG00000243089,ENST00000662312,99507187,99529985
ENSG00000241158,ENST00000626014,64561322,64592757
ENSG00000241158,ENST00000480831,64561322,64592757
ENSG00000241158,ENST00000470447,64561322,64592757
ENSG00000241158,ENST00000647631,64561322,64592757
ENSG00000241158,ENST00000493124,64561322,64592757
ENSG00000241158,ENST00000626280,64561322,64592757
ENSG00000241158,ENST00000625328,64561322,64592757
ENSG00000241158,ENST00000594810,64561322,64592757
ENSG00000241158,ENST00000474313,64561322,64592757
ENSG00000241158,ENST00000601022,64561322,64592757
ENSG00000241158,ENST00000625433,64561322,64592757
ENSG00000241158,ENST00000471990,64561322,64592757
ENSG00000241158,ENST00000597944,64561322,64592757
ENSG00000241158,ENST00000627227,64561322,64592757
ENSG00000241158,ENST00000466225,64561322,64592757
ENSG00000241158,ENST00000630336,64561322,64592757
ENSG00000241158,ENST00000625396,64561322,64592757
ENSG00000241158,ENST00000628461,64561322,64592757
ENSG00000241158,ENST00000625636,64561322,64592757
ENSG00000241158,ENST00000631269,64561322,64592757
ENSG00000241158,ENST00000625832,64561322,64592757
ENSG00000240809,ENST00000476047,76434018,76435428
ENSG00000163938,ENST00000479230,52681156,52694497
ENSG00000163938,ENST00000418458,52681156,52694497
ENSG00000163938,ENST00000468146,52681156,52694497
ENSG00000163938,ENST00000394799,52681156,52694497
ENSG00000163938,ENST00000468885,52681156,52694497
ENSG00000163938,ENST00000462550,52681156,52694497
ENSG00000163938,ENST00000492349,52681156,52694497
ENSG00000163938,ENST00000496254,52681156,52694497
ENSG00000163938,ENST00000474423,52681156,52694497
ENSG00000163938,ENST00000460073,52681156,52694497
ENSG00000163938,ENST00000484022,52681156,52694497
ENSG00000163938,ENST00000497356,52681156,52694497
ENSG00000282912,ENST00000634593,75624899,75625188
ENSG00000241532,ENST00000493675,75653561,75654773
ENSG00000269028,ENST00000600213,96617188,96618236
ENSG00000240135,ENST00000490962,72876737,72878102
ENSG00000044524,ENST00000336596,89107621,89482134
ENSG00000044524,ENST00000452448,89107621,89482134
ENSG00000044524,ENST00000494014,89107621,89482134
ENSG00000081148,ENST00000193391,101222546,101320575
ENSG00000286516,ENST00000662488,95916726,95919552
ENSG00000235156,ENST00000637814,100185687,100211766
ENSG00000235156,ENST00000476804,100185687,100211766
ENSG00000235156,ENST00000489487,100185687,100211766
ENSG00000288105,ENST00000660849,79411714,79470827
ENSG00000288105,ENST00000665198,79411714,79470827
ENSG00000288105,ENST00000656673,79411714,79470827
ENSG00000288105,ENST00000660085,79411714,79470827
ENSG00000273374,ENST00000608028,99802699,99806058
ENSG00000242145,ENST00000474149,81208193,81208914
ENSG00000144747,ENST00000398559,69019827,69052339
ENSG00000144747,ENST00000646304,69019827,69052339
ENSG00000144747,ENST00000646708,69019827,69052339
ENSG00000144747,ENST00000488010,69019827,69052339
ENSG00000144747,ENST00000489370,69019827,69052339
ENSG00000144747,ENST00000645406,69019827,69052339
ENSG00000144747,ENST00000477872,69019827,69052339
ENSG00000251088,ENST00000508616,98233651,98457898
ENSG00000239586,ENST00000465177,106901068,106901965
ENSG00000239226,ENST00000465453,78525101,78525485
ENSG00000271024,ENST00000603327,90261414,90261708
ENSG00000243296,ENST00000471993,99500347,99505508
ENSG00000272690,ENST00000608169,75435232,75538029
ENSG00000272690,ENST00000608707,75435232,75538029
ENSG00000272690,ENST00000610109,75435232,75538029
ENSG00000272690,ENST00000656497,75435232,75538029
ENSG00000272690,ENST00000661244,75435232,75538029
ENSG00000272690,ENST00000659018,75435232,75538029
ENSG00000272690,ENST00000669740,75435232,75538029
ENSG00000272690,ENST00000667743,75435232,75538029
ENSG00000272690,ENST00000665635,75435232,75538029
ENSG00000272690,ENST00000654265,75435232,75538029
ENSG00000272690,ENST00000665161,75435232,75538029
ENSG00000272690,ENST00000666979,75435232,75538029
ENSG00000272690,ENST00000664023,75435232,75538029
ENSG00000272690,ENST00000657034,75435232,75538029
ENSG00000272690,ENST00000662055,75435232,75538029
ENSG00000272690,ENST00000658684,75435232,75538029
ENSG00000272690,ENST00000659468,75435232,75538029
ENSG00000272690,ENST00000653346,75435232,75538029
ENSG00000272690,ENST00000663384,75435232,75538029
ENSG00000272690,ENST00000667045,75435232,75538029
ENSG00000272690,ENST00000658414,75435232,75538029
ENSG00000272690,ENST00000669491,75435232,75538029
ENSG00000272690,ENST00000662833,75435232,75538029
ENSG00000272690,ENST00000654411,75435232,75538029
ENSG00000272690,ENST00000658657,75435232,75538029
ENSG00000272690,ENST00000653360,75435232,75538029
ENSG00000272690,ENST00000656378,75435232,75538029
ENSG00000272690,ENST00000660604,75435232,75538029
ENSG00000272690,ENST00000669403,75435232,75538029
ENSG00000272690,ENST00000658264,75435232,75538029
ENSG00000272690,ENST00000658641,75435232,75538029
ENSG00000272690,ENST00000670995,75435232,75538029
ENSG00000272690,ENST00000666032,75435232,75538029
ENSG00000272690,ENST00000656118,75435232,75538029
ENSG00000272690,ENST00000652894,75435232,75538029
ENSG00000272690,ENST00000660619,75435232,75538029
ENSG00000272690,ENST00000654726,75435232,75538029
ENSG00000243547,ENST00000485383,96349554,96350939
ENSG00000249580,ENST00000507369,106897671,106898268
ENSG00000183185,ENST00000472788,97986673,98035304
ENSG00000183185,ENST00000470589,97986673,98035304
ENSG00000183185,ENST00000621172,97986673,98035304
ENSG00000285614,ENST00000647668,97973012,97975056
ENSG00000244048,ENST00000476880,95171920,95172377
ENSG00000288557,ENST00000664978,106684388,106691320
ENSG00000282511,ENST00000631979,75629993,75634057
ENSG00000243195,ENST00000472255,103630661,103630912
ENSG00000243635,ENST00000486888,104502700,104503266
ENSG00000241328,ENST00000460586,86481943,86496996
ENSG00000196098,ENST00000354924,98353854,98354819
ENSG00000244461,ENST00000465795,78038705,78046794
ENSG00000036054,ENST00000485687,100260992,100325251
ENSG00000036054,ENST00000344949,100260992,100325251
ENSG00000036054,ENST00000394144,100260992,100325251
ENSG00000036054,ENST00000486274,100260992,100325251
ENSG00000036054,ENST00000471098,100260992,100325251
ENSG00000036054,ENST00000475134,100260992,100325251
ENSG00000036054,ENST00000484231,100260992,100325251
ENSG00000036054,ENST00000496167,100260992,100325251
ENSG00000036054,ENST00000471273,100260992,100325251
ENSG00000154174,ENST00000284320,100363431,100401089
ENSG00000154174,ENST00000483945,100363431,100401089
ENSG00000154174,ENST00000492171,100363431,100401089
ENSG00000240309,ENST00000481192,89588714,89590097
ENSG00000285780,ENST00000650616,89283016,89314604
ENSG00000138468,ENST00000394095,101324205,101513241
ENSG00000138468,ENST00000394091,101324205,101513241
ENSG00000138468,ENST00000394094,101324205,101513241
ENSG00000138468,ENST00000314261,101324205,101513241
ENSG00000138468,ENST00000394085,101324205,101513241
ENSG00000138468,ENST00000348610,101324205,101513241
ENSG00000138468,ENST00000460107,101324205,101513241
ENSG00000138468,ENST00000366089,101324205,101513241
ENSG00000240827,ENST00000465006,98620065,98620618
ENSG00000242641,ENST00000484892,84638405,84881924
ENSG00000242641,ENST00000482721,84638405,84881924
ENSG00000242641,ENST00000491849,84638405,84881924
ENSG00000242641,ENST00000653196,84638405,84881924
ENSG00000242641,ENST00000652873,84638405,84881924
ENSG00000242641,ENST00000658763,84638405,84881924
ENSG00000242641,ENST00000661490,84638405,84881924
ENSG00000242641,ENST00000653986,84638405,84881924
ENSG00000242641,ENST00000654507,84638405,84881924
ENSG00000241305,ENST00000486987,99215224,99216266
ENSG00000242573,ENST00000480448,101163094,101163986
ENSG00000184220,ENST00000421999,99817837,100181732
ENSG00000184220,ENST00000463526,99817837,100181732
ENSG00000184220,ENST00000491299,99817837,100181732
ENSG00000184220,ENST00000496116,99817837,100181732
ENSG00000184220,ENST00000489081,99817837,100181732
ENSG00000184220,ENST00000478909,99817837,100181732
ENSG00000184220,ENST00000497345,99817837,100181732
ENSG00000184220,ENST00000479555,99817837,100181732
ENSG00000184220,ENST00000494412,99817837,100181732
ENSG00000241884,ENST00000484222,67296300,67306359
ENSG00000241884,ENST00000498247,67296300,67306359
ENSG00000242781,ENST00000473938,80764862,80789388
ENSG00000242781,ENST00000658456,80764862,80789388
ENSG00000242781,ENST00000667434,80764862,80789388
ENSG00000242781,ENST00000654848,80764862,80789388
ENSG00000242781,ENST00000654830,80764862,80789388
ENSG00000244652,ENST00000493346,106325737,106326293
ENSG00000114021,ENST00000394140,100334739,100361635
ENSG00000114021,ENST00000465368,100334739,100361635
ENSG00000114021,ENST00000478856,100334739,100361635
ENSG00000114021,ENST00000480073,100334739,100361635
ENSG00000114021,ENST00000460317,100334739,100361635
ENSG00000114021,ENST00000497785,100334739,100361635
ENSG00000114021,ENST00000472392,100334739,100361635
ENSG00000277000,ENST00000612874,100221268,100223858
ENSG00000255423,ENST00000533473,73061659,73063337
ENSG00000236691,ENST00000489989,103240987,103241230
ENSG00000114423,ENST00000394030,105655461,105869552
ENSG00000114423,ENST00000645759,105655461,105869552
ENSG00000114423,ENST00000476370,105655461,105869552
ENSG00000114423,ENST00000645425,105655461,105869552
ENSG00000114423,ENST00000646499,105655461,105869552
ENSG00000114423,ENST00000642241,105655461,105869552
ENSG00000114423,ENST00000407712,105655461,105869552
ENSG00000114423,ENST00000646825,105655461,105869552
ENSG00000114423,ENST00000643322,105655461,105869552
ENSG00000114423,ENST00000403724,105655461,105869552
ENSG00000114423,ENST00000405772,105655461,105869552
ENSG00000114423,ENST00000447441,105655461,105869552
ENSG00000114423,ENST00000643403,105655461,105869552
ENSG00000114423,ENST00000438603,105655461,105869552
ENSG00000114423,ENST00000443752,105655461,105869552
ENSG00000114423,ENST00000643192,105655461,105869552
ENSG00000114423,ENST00000642907,105655461,105869552
ENSG00000285635,ENST00000512905,98521133,98585498
ENSG00000239801,ENST00000470427,57628810,57654918
ENSG00000241787,ENST00000466108,106894352,106895718
ENSG00000206535,ENST00000383693,100401532,100456319
ENSG00000206535,ENST00000466996,100401532,100456319
ENSG00000206535,ENST00000489752,100401532,100456319
ENSG00000273125,ENST00000609293,107430892,107463912
ENSG00000273125,ENST00000665848,107430892,107463912
ENSG00000273125,ENST00000664038,107430892,107463912
ENSG00000273125,ENST00000658914,107430892,107463912
ENSG00000273125,ENST00000669596,107430892,107463912
ENSG00000273125,ENST00000667329,107430892,107463912
ENSG00000240034,ENST00000478031,106900593,106900855
ENSG00000250562,ENST00000502376,98525061,98525274
ENSG00000242770,ENST00000496067,112802478,112812819
ENSG00000242770,ENST00000519700,112802478,112812819
ENSG00000241754,ENST00000487772,102621061,102673986
ENSG00000241754,ENST00000671480,102621061,102673986
ENSG00000241754,ENST00000669553,102621061,102673986
ENSG00000241754,ENST00000658728,102621061,102673986
ENSG00000176243,ENST00000471403,96776945,96777683
ENSG00000239589,ENST00000665896,94937980,95168351
ENSG00000239589,ENST00000463200,94937980,95168351
ENSG00000239589,ENST00000651942,94937980,95168351
ENSG00000239589,ENST00000466089,94937980,95168351
ENSG00000239589,ENST00000470465,94937980,95168351
ENSG00000239589,ENST00000655186,94937980,95168351
ENSG00000239589,ENST00000660887,94937980,95168351
ENSG00000239589,ENST00000656651,94937980,95168351
ENSG00000239589,ENST00000660677,94937980,95168351
ENSG00000239589,ENST00000664608,94937980,95168351
ENSG00000239589,ENST00000655052,94937980,95168351
ENSG00000239589,ENST00000655431,94937980,95168351
ENSG00000239589,ENST00000671623,94937980,95168351
ENSG00000239589,ENST00000665306,94937980,95168351
ENSG00000239589,ENST00000662343,94937980,95168351
ENSG00000239589,ENST00000657041,94937980,95168351
ENSG00000239589,ENST00000668435,94937980,95168351
ENSG00000239589,ENST00000656113,94937980,95168351
ENSG00000239589,ENST00000655395,94937980,95168351
ENSG00000239589,ENST00000654564,94937980,95168351
ENSG00000239589,ENST00000664338,94937980,95168351
ENSG00000239589,ENST00000670450,94937980,95168351
ENSG00000239589,ENST00000665152,94937980,95168351
ENSG00000239589,ENST00000655736,94937980,95168351
ENSG00000239589,ENST00000661499,94937980,95168351
ENSG00000239589,ENST00000658118,94937980,95168351
ENSG00000239589,ENST00000466560,94937980,95168351
ENSG00000239589,ENST00000666801,94937980,95168351
ENSG00000239589,ENST00000663893,94937980,95168351
ENSG00000239589,ENST00000665609,94937980,95168351
ENSG00000239589,ENST00000462219,94937980,95168351
ENSG00000239589,ENST00000665486,94937980,95168351
ENSG00000239589,ENST00000652877,94937980,95168351
ENSG00000239589,ENST00000668707,94937980,95168351
ENSG00000239589,ENST00000660591,94937980,95168351
ENSG00000239589,ENST00000652962,94937980,95168351
ENSG00000239589,ENST00000668600,94937980,95168351
ENSG00000239589,ENST00000655102,94937980,95168351
ENSG00000004838,ENST00000490675,50341110,50345732
ENSG00000004838,ENST00000231749,50341110,50345732
ENSG00000004838,ENST00000360165,50341110,50345732
ENSG00000004838,ENST00000475688,50341110,50345732
ENSG00000004838,ENST00000442887,50341110,50345732
ENSG00000004838,ENST00000443080,50341110,50345732
ENSG00000004838,ENST00000478269,50341110,50345732
ENSG00000004838,ENST00000431869,50341110,50345732
ENSG00000004838,ENST00000468182,50341110,50345732
ENSG00000153266,ENST00000486811,62369681,62374324
ENSG00000153266,ENST00000283268,62369681,62374324
ENSG00000153266,ENST00000475839,62369681,62374324
ENSG00000163617,ENST00000295878,113964137,114056594
ENSG00000163617,ENST00000460813,113964137,114056594
ENSG00000163617,ENST00000527855,113964137,114056594
ENSG00000163617,ENST00000481358,113964137,114056594
ENSG00000163617,ENST00000491000,113964137,114056594
ENSG00000163617,ENST00000483766,113964137,114056594
ENSG00000163617,ENST00000463695,113964137,114056594
ENSG00000163617,ENST00000480588,113964137,114056594
ENSG00000138472,ENST00000393963,108907792,108953879
ENSG00000138472,ENST00000261047,108907792,108953879
ENSG00000138472,ENST00000471108,108907792,108953879
ENSG00000241815,ENST00000466902,96566357,96567103
ENSG00000239388,ENST00000487349,57268342,57292685
ENSG00000239388,ENST00000515033,57268342,57292685
ENSG00000239388,ENST00000389601,57268342,57292685
ENSG00000218754,ENST00000486071,96619304,96619831
ENSG00000234737,ENST00000458108,32258940,32260230
ENSG00000080200,ENST00000389622,97822011,97944984
ENSG00000080200,ENST00000495403,97822011,97944984
ENSG00000080200,ENST00000485253,97822011,97944984
ENSG00000144810,ENST00000463753,99638475,99799226
ENSG00000144810,ENST00000483969,99638475,99799226
ENSG00000144810,ENST00000474648,99638475,99799226
ENSG00000144810,ENST00000452013,99638475,99799226
ENSG00000144810,ENST00000261037,99638475,99799226
ENSG00000144810,ENST00000621757,99638475,99799226
ENSG00000144810,ENST00000462604,99638475,99799226
ENSG00000144810,ENST00000652472,99638475,99799226
ENSG00000144810,ENST00000273342,99638475,99799226
ENSG00000243696,ENST00000468472,52813282,52835729
ENSG00000243696,ENST00000473904,52813282,52835729
ENSG00000243696,ENST00000513520,52813282,52835729
ENSG00000272597,ENST00000609969,107329430,107329962
ENSG00000287378,ENST00000654821,100132903,100260264
ENSG00000178660,ENST00000313754,94506766,94507620
ENSG00000163608,ENST00000314400,113002444,113019861
ENSG00000163608,ENST00000383675,113002444,113019861
ENSG00000163608,ENST00000472637,113002444,113019861
ENSG00000163608,ENST00000486271,113002444,113019861
ENSG00000163608,ENST00000469809,113002444,113019861
ENSG00000163608,ENST00000474311,113002444,113019861
ENSG00000163608,ENST00000472705,113002444,113019861
ENSG00000163608,ENST00000469169,113002444,113019861
ENSG00000163608,ENST00000473284,113002444,113019861
ENSG00000163608,ENST00000489848,113002444,113019861
ENSG00000163608,ENST00000462295,113002444,113019861
ENSG00000163608,ENST00000461381,113002444,113019861
ENSG00000163608,ENST00000472762,113002444,113019861
ENSG00000163608,ENST00000482229,113002444,113019861
ENSG00000163608,ENST00000464816,113002444,113019861
ENSG00000163608,ENST00000496206,113002444,113019861
ENSG00000163608,ENST00000460410,113002444,113019861
ENSG00000163608,ENST00000494164,113002444,113019861
ENSG00000163608,ENST00000491121,113002444,113019861
ENSG00000163608,ENST00000494575,113002444,113019861
ENSG00000163608,ENST00000494891,113002444,113019861
ENSG00000163608,ENST00000470663,113002444,113019861
ENSG00000163608,ENST00000496340,113002444,113019861
ENSG00000163608,ENST00000472166,113002444,113019861
ENSG00000230618,ENST00000497682,109409678,109410084
ENSG00000170017,ENST00000306107,105366909,105576900
ENSG00000170017,ENST00000470756,105366909,105576900
ENSG00000170017,ENST00000472644,105366909,105576900
ENSG00000170017,ENST00000481337,105366909,105576900
ENSG00000170017,ENST00000486979,105366909,105576900
ENSG00000170017,ENST00000460954,105366909,105576900
ENSG00000170017,ENST00000465413,105366909,105576900
ENSG00000170017,ENST00000491388,105366909,105576900
ENSG00000170017,ENST00000489178,105366909,105576900
ENSG00000242609,ENST00000467189,72086888,72087725
ENSG00000242428,ENST00000493123,58824437,59019093
ENSG00000242428,ENST00000492031,58824437,59019093
ENSG00000242428,ENST00000463703,58824437,59019093
ENSG00000242428,ENST00000482372,58824437,59019093
ENSG00000242428,ENST00000662588,58824437,59019093
ENSG00000242428,ENST00000666146,58824437,59019093
ENSG00000240423,ENST00000649048,107834586,107928907
ENSG00000240423,ENST00000494231,107834586,107928907
ENSG00000240423,ENST00000661824,107834586,107928907
ENSG00000144827,ENST00000491580,111979010,111993368
ENSG00000144827,ENST00000497293,111979010,111993368
ENSG00000144827,ENST00000273359,111979010,111993368
ENSG00000144827,ENST00000493784,111979010,111993368
ENSG00000144827,ENST00000494817,111979010,111993368
ENSG00000272104,ENST00000606589,50350892,50367923
ENSG00000174500,ENST00000308910,112120839,112133270
ENSG00000174500,ENST00000484193,112120839,112133270
ENSG00000174500,ENST00000470085,112120839,112133270
ENSG00000174500,ENST00000495418,112120839,112133270
ENSG00000174500,ENST00000460387,112120839,112133270
ENSG00000174500,ENST00000488580,112120839,112133270
ENSG00000174500,ENST00000487901,112120839,112133270
ENSG00000240572,ENST00000459991,99326377,99326552
ENSG00000114439,ENST00000415149,107522936,107811339
ENSG00000114439,ENST00000402543,107522936,107811339
ENSG00000114439,ENST00000325805,107522936,107811339
ENSG00000114439,ENST00000474137,107522936,107811339
ENSG00000114439,ENST00000485939,107522936,107811339
ENSG00000114439,ENST00000427402,107522936,107811339
ENSG00000114439,ENST00000416476,107522936,107811339
ENSG00000114439,ENST00000454540,107522936,107811339
ENSG00000114439,ENST00000431630,107522936,107811339
ENSG00000114439,ENST00000449335,107522936,107811339
ENSG00000114439,ENST00000456817,107522936,107811339
ENSG00000114439,ENST00000458458,107522936,107811339
ENSG00000114439,ENST00000456419,107522936,107811339
ENSG00000114439,ENST00000402163,107522936,107811339
ENSG00000114439,ENST00000406780,107522936,107811339
ENSG00000114439,ENST00000413213,107522936,107811339
ENSG00000114439,ENST00000449271,107522936,107811339
ENSG00000114439,ENST00000425868,107522936,107811339
ENSG00000114439,ENST00000449213,107522936,107811339
ENSG00000114439,ENST00000457496,107522936,107811339
ENSG00000114439,ENST00000429270,107522936,107811339
ENSG00000114439,ENST00000472032,107522936,107811339
ENSG00000114439,ENST00000497629,107522936,107811339
ENSG00000114439,ENST00000473542,107522936,107811339
ENSG00000114439,ENST00000443253,107522936,107811339
ENSG00000114439,ENST00000458347,107522936,107811339
ENSG00000242545,ENST00000486137,59464330,59510678
ENSG00000239288,ENST00000478982,109241507,109243125
ENSG00000286956,ENST00000656733,107046026,107053166
ENSG00000163815,ENST00000490386,45001548,45036071
ENSG00000163815,ENST00000296130,45001548,45036071
ENSG00000163815,ENST00000428034,45001548,45036071
ENSG00000214405,ENST00000478270,104063039,104063582
ENSG00000225662,ENST00000424588,62779176,62779785
ENSG00000233919,ENST00000415774,41162287,41168547
ENSG00000168268,ENST00000463947,52524385,52535054
ENSG00000168268,ENST00000479024,52524385,52535054
ENSG00000168268,ENST00000307076,52524385,52535054
ENSG00000168268,ENST00000422318,52524385,52535054
ENSG00000168268,ENST00000462261,52524385,52535054
ENSG00000168268,ENST00000459839,52524385,52535054
ENSG00000168268,ENST00000492555,52524385,52535054
ENSG00000168268,ENST00000469616,52524385,52535054
ENSG00000168268,ENST00000466112,52524385,52535054
ENSG00000168268,ENST00000478091,52524385,52535054
ENSG00000168268,ENST00000489316,52524385,52535054
ENSG00000168268,ENST00000486792,52524385,52535054
ENSG00000168268,ENST00000471522,52524385,52535054
ENSG00000168268,ENST00000487779,52524385,52535054
ENSG00000168268,ENST00000490681,52524385,52535054
ENSG00000163412,ENST00000425534,71675414,71754773
ENSG00000163412,ENST00000295612,71675414,71754773
ENSG00000163412,ENST00000481525,71675414,71754773
ENSG00000163412,ENST00000468147,71675414,71754773
ENSG00000163412,ENST00000421769,71675414,71754773
ENSG00000163412,ENST00000497838,71675414,71754773
ENSG00000163412,ENST00000496214,71675414,71754773
ENSG00000163412,ENST00000469524,71675414,71754773
ENSG00000163412,ENST00000448225,71675414,71754773
ENSG00000163412,ENST00000389826,71675414,71754773
ENSG00000239462,ENST00000474798,98902424,99018562
ENSG00000240107,ENST00000478559,103538635,103540487
ENSG00000241738,ENST00000480493,101357292,101359242
ENSG00000239991,ENST00000485347,55166910,55175732
ENSG00000287421,ENST00000667697,106160417,106224375
ENSG00000176040,ENST00000452346,112034843,112081269
ENSG00000176040,ENST00000435737,112034843,112081269
ENSG00000176040,ENST00000419127,112034843,112081269
ENSG00000176040,ENST00000460599,112034843,112081269
ENSG00000176040,ENST00000617607,112034843,112081269
ENSG00000243014,ENST00000397729,117026698,117027039
ENSG00000240156,ENST00000490840,70751123,70751350
ENSG00000240959,ENST00000474095,50876712,50877657
ENSG00000243658,ENST00000460269,106898889,106900591
ENSG00000286854,ENST00000653375,106367979,106427977
ENSG00000239632,ENST00000468320,106895729,106896408
ENSG00000242759,ENST00000668075,106449775,107240671
ENSG00000242759,ENST00000660862,106449775,107240671
ENSG00000242759,ENST00000668760,106449775,107240671
ENSG00000242759,ENST00000671682,106449775,107240671
ENSG00000242759,ENST00000484698,106449775,107240671
ENSG00000242759,ENST00000662455,106449775,107240671
ENSG00000242759,ENST00000667805,106449775,107240671
ENSG00000242759,ENST00000656342,106449775,107240671
ENSG00000242759,ENST00000671604,106449775,107240671
ENSG00000242759,ENST00000659129,106449775,107240671
ENSG00000242759,ENST00000664169,106449775,107240671
ENSG00000242759,ENST00000658929,106449775,107240671
ENSG00000242759,ENST00000666687,106449775,107240671
ENSG00000242759,ENST00000655451,106449775,107240671
ENSG00000242759,ENST00000662123,106449775,107240671
ENSG00000242759,ENST00000659859,106449775,107240671
ENSG00000242759,ENST00000666429,106449775,107240671
ENSG00000242759,ENST00000668928,106449775,107240671
ENSG00000242759,ENST00000660353,106449775,107240671
ENSG00000242759,ENST00000671678,106449775,107240671
ENSG00000242759,ENST00000657806,106449775,107240671
ENSG00000242759,ENST00000667931,106449775,107240671
ENSG00000242759,ENST00000668963,106449775,107240671
ENSG00000242759,ENST00000670214,106449775,107240671
ENSG00000242759,ENST00000659605,106449775,107240671
ENSG00000242759,ENST00000656555,106449775,107240671
ENSG00000242759,ENST00000664426,106449775,107240671
ENSG00000242759,ENST00000660515,106449775,107240671
ENSG00000242759,ENST00000660263,106449775,107240671
ENSG00000242759,ENST00000656235,106449775,107240671
ENSG00000242759,ENST00000659503,106449775,107240671
ENSG00000242759,ENST00000654704,106449775,107240671
ENSG00000242759,ENST00000662816,106449775,107240671
ENSG00000242759,ENST00000669924,106449775,107240671
ENSG00000242759,ENST00000660310,106449775,107240671
ENSG00000242759,ENST00000657909,106449775,107240671
ENSG00000242759,ENST00000660757,106449775,107240671
ENSG00000242759,ENST00000665402,106449775,107240671
ENSG00000242759,ENST00000667876,106449775,107240671
ENSG00000242759,ENST00000655832,106449775,107240671
ENSG00000242759,ENST00000659654,106449775,107240671
ENSG00000242759,ENST00000665806,106449775,107240671
ENSG00000242759,ENST00000661400,106449775,107240671
ENSG00000242759,ENST00000654920,106449775,107240671
ENSG00000242759,ENST00000606742,106449775,107240671
ENSG00000242759,ENST00000607542,106449775,107240671
ENSG00000242759,ENST00000477210,106449775,107240671
ENSG00000242759,ENST00000669116,106449775,107240671
ENSG00000242759,ENST00000659317,106449775,107240671
ENSG00000242759,ENST00000661735,106449775,107240671
ENSG00000242759,ENST00000662886,106449775,107240671
ENSG00000242759,ENST00000669363,106449775,107240671
ENSG00000242759,ENST00000659809,106449775,107240671
ENSG00000242759,ENST00000607801,106449775,107240671
ENSG00000242759,ENST00000671205,106449775,107240671
ENSG00000242759,ENST00000473636,106449775,107240671
ENSG00000242759,ENST00000657720,106449775,107240671
ENSG00000242759,ENST00000662368,106449775,107240671
ENSG00000242759,ENST00000658897,106449775,107240671
ENSG00000242759,ENST00000656835,106449775,107240671
ENSG00000242759,ENST00000667861,106449775,107240671
ENSG00000242759,ENST00000669797,106449775,107240671
ENSG00000242759,ENST00000671373,106449775,107240671
ENSG00000242759,ENST00000668464,106449775,107240671
ENSG00000242759,ENST00000658978,106449775,107240671
ENSG00000242759,ENST00000653044,106449775,107240671
ENSG00000242759,ENST00000479612,106449775,107240671
ENSG00000242759,ENST00000664588,106449775,107240671
ENSG00000242759,ENST00000663024,106449775,107240671
ENSG00000242759,ENST00000652783,106449775,107240671
ENSG00000242759,ENST00000658706,106449775,107240671
ENSG00000242759,ENST00000660636,106449775,107240671
ENSG00000242759,ENST00000669624,106449775,107240671
ENSG00000242759,ENST00000656816,106449775,107240671
ENSG00000242759,ENST00000666382,106449775,107240671
ENSG00000242759,ENST00000669895,106449775,107240671
ENSG00000242759,ENST00000666600,106449775,107240671
ENSG00000144771,ENST00000273286,54918231,54967088
ENSG00000144771,ENST00000493075,54918231,54967088
ENSG00000154165,ENST00000284311,98531978,98534681
ENSG00000226082,ENST00000456185,62926371,62926882
ENSG00000240097,ENST00000467363,60616822,60618079
ENSG00000240393,ENST00000461787,117674342,117675144
ENSG00000228980,ENST00000497996,109409990,109723273
ENSG00000228980,ENST00000489670,109409990,109723273
ENSG00000228980,ENST00000658412,109409990,109723273
ENSG00000228980,ENST00000661437,109409990,109723273
ENSG00000228980,ENST00000652897,109409990,109723273
ENSG00000228980,ENST00000659474,109409990,109723273
ENSG00000228980,ENST00000670331,109409990,109723273
ENSG00000228980,ENST00000663929,109409990,109723273
ENSG00000241933,ENST00000465933,57693205,57696596
ENSG00000279349,ENST00000623625,112525548,112528142
ENSG00000239799,ENST00000478366,52823935,52825314
ENSG00000249992,ENST00000503771,45224466,45226287
ENSG00000240796,ENST00000482139,106902173,106902523
ENSG00000279277,ENST00000651058,108032456,108039916
ENSG00000279277,ENST00000652445,108032456,108039916
ENSG00000279277,ENST00000624541,108032456,108039916
ENSG00000280417,ENST00000623443,53046166,53048122
ENSG00000241889,ENST00000478867,113885298,113886031
ENSG00000091972,ENST00000607597,112332347,112362812
ENSG00000091972,ENST00000606471,112332347,112362812
ENSG00000091972,ENST00000607516,112332347,112362812
ENSG00000091972,ENST00000498096,112332347,112362812
ENSG00000091972,ENST00000473539,112332347,112362812
ENSG00000091972,ENST00000315711,112332347,112362812
ENSG00000091972,ENST00000383681,112332347,112362812
ENSG00000091972,ENST00000478595,112332347,112362812
ENSG00000223965,ENST00000415378,31794470,31796175
ENSG00000271856,ENST00000607746,108125821,108138610
ENSG00000240405,ENST00000641532,69999550,70518064
ENSG00000240405,ENST00000641431,69999550,70518064
ENSG00000240405,ENST00000641929,69999550,70518064
ENSG00000240405,ENST00000488861,69999550,70518064
